Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Country
18425758,Aggarwal Sweets,1,New Delhi,"Shop 1, Main Rama Market, Munirka, New Delhi",Munirka,"Munirka, New Delhi",77.1708462,28.5588962,"Mithai, Street Food",150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,India
18425178,Al Meraj Chicken Shop,1,New Delhi,"249, Rama Market, Munirka Village, Munirka, New Delhi",Munirka,"Munirka, New Delhi",77.1707986,28.5587394,"Awadhi, Mughlai",100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18354994,Chinese Food Corner,1,New Delhi,"179, Near Jain Sweet, Munirka, New Delhi",Munirka,"Munirka, New Delhi",77.1729675,28.5568298,"Chinese, North Indian",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18146362,Creative Food House,1,New Delhi,"249, Rama Market, Munirka Village, Munirka, New Delhi",Munirka,"Munirka, New Delhi",77.1714827,28.5582757,"Continental, Chinese, North Indian",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,India
18425175,D.A.A.,1,New Delhi,"236, Munirka Village Baburam Chowk, Munirka, New Delhi",Munirka,"Munirka, New Delhi",77.1709048,28.5569236,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18225831,Dee Cake Shop,1,New Delhi,"336, Munirka, New Delhi",Munirka,"Munirka, New Delhi",77.1745474,28.5551434,Bakery,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,India
18354988,Jaca Restaurant,1,New Delhi,"212-A, Six-Ten Building, Munirka, New Delhi",Munirka,"Munirka, New Delhi",77.1721867,28.5563007,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18425772,King Of Roll,1,New Delhi,"Dr. Kapoor Wali Gali, Munirka, New Delhi",Munirka,"Munirka, New Delhi",77.1719215,28.5564964,Fast Food,100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18354998,Kirti Food Plaza,1,New Delhi,"C-249, Rama Market, Munirka, New Delhi",Munirka,"Munirka, New Delhi",77.1706433,28.5580838,North Indian,100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18354992,KT's Shik-Shack,1,New Delhi,"F-92, Hanuman Market, Munirka, New Delhi",Munirka,"Munirka, New Delhi",77.1730086,28.5567681,Street Food,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India
309509,Namaste Restaurant,1,New Delhi,"Dr Kapoorwali Gali, Munirka, New Delhi",Munirka,"Munirka, New Delhi",77.1708774,28.5586286,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India
18423905,Nishaj Chicken Corner,1,New Delhi,"Shop 138, Dr. Kapoor Wali Gali, Munirka, New Delhi",Munirka,"Munirka, New Delhi",77.1716186,28.5566765,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18357566,Royal Bakery,1,New Delhi,"F- 92, Hanuman Market, Munirka, New Delhi",Munirka,"Munirka, New Delhi",77.1727207,28.5577256,"Bakery, Desserts",200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,India
18425768,S.R. Bakers,1,New Delhi,"Shop 210, Munirka Village, Munirka, New Delhi",Munirka,"Munirka, New Delhi",77.1718111,28.5568164,Bakery,100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18025119,Shahi Muradabadi,1,New Delhi,"247/A, Rama Market, Munirka, New Delhi",Munirka,"Munirka, New Delhi",0.0,0.0,Mughlai,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18472683,Shree Vinayaga Restaurant,1,New Delhi,"K-92, Bank Street, Munirka, New Delhi",Munirka,"Munirka, New Delhi",77.1742272,28.5560668,South Indian,400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18425739,The Cake Basket,1,New Delhi,"Rama Shopno.4 Market Munirka, Munirka, New Delhi",Munirka,"Munirka, New Delhi",77.1713649,28.5589502,Bakery,100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India
18468524,The Pure Kitchen,1,New Delhi,"Near Pal Dairy, Opposite JNU, Munirka Vihar, Munirka, New Delhi",Munirka,"Munirka, New Delhi",77.1901673,28.5266192,"Chinese, Continental, North Indian",250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18354996,The Yolmo Kitchen,1,New Delhi,"Rama Market, Near Slice of Italy, Munirka, New Delhi",Munirka,"Munirka, New Delhi",77.170693,28.5588623,Chinese,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,India
18229077,Zawlbuk,1,New Delhi,"212, Munirka, New Delhi",Munirka,"Munirka, New Delhi",77.1718481,28.5566063,Tibetan,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,India
300275,Anupam Restaurant,1,New Delhi,"205-F, Main Road, Furniture Market, Munirka, New Delhi",Munirka,"Munirka, New Delhi",77.1732311,28.5581547,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.3,Red,Poor,32,India
9251,Bobby Di Punjabi Rasoi,1,New Delhi,"22, Near Health Centre, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9857462,28.6134511,North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4,India
18471235,Aditya Da Vaishno Dhaba,1,New Delhi,"Arjun Park, Near Metro Pillar 58, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",77.012198,28.6180639,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
306695,Aggarwal Bikaner Sweets,1,New Delhi,"Gurgaon Road, Near Aggarwal Medicos, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",77.0036364,28.5589382,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India
9281,Aggarwal Sweet Centre,1,New Delhi,"1675, Chhawla Bus Stand, Mittal Market, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9854417,28.6096384,Mithai,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India
18432222,Anjel China & Tibetian Food,1,New Delhi,"Chawla Gurgaon Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",77.0024495,28.5607897,"Tibetan, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18471254,Annpurna Rasoi,1,New Delhi,"Rz-11/12, Najafgarh Nagloi Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9967933,28.6283564,"North Indian, Fast Food",200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18371414,Apni Rasoi,1,New Delhi,"Plot 2, Shyam Enclave, Main Goyla Road, Deen Pur, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9969561,28.5910043,"Mughlai, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
306678,Bajrang Misthan Bhawan,1,New Delhi,"Main Paprawat Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9869396,28.6053412,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18371416,Bake Town,1,New Delhi,"A-9, Laxmi Garden, Tuda Mandi, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9906888,28.6125711,"Bakery, Chinese",200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18361199,Bikaner Sweets & Restaurant,1,New Delhi,"Near Khaira Mod, Bahadurgarh Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9759687,28.6157878,"Mithai, South Indian, Street Food",200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
312620,Brown Town Bakers,1,New Delhi,"RZ-20-21, Old Roshan Pura, Parawat Road, Near Post Office, Chawla Stand, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9847266,28.6076142,"Desserts, Fast Food",150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India
18432206,Captain Food Factory,1,New Delhi,"1620-B/2 Opposite HDFC Bank, Thana Road,Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9817555,28.610581,Chinese,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,1,India
311394,Cheffron Bakery,1,New Delhi,"B-26, Gopal Nagar, Main Dhansa Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9718366,28.6103695,Bakery,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,India
18471270,Chicken Darwar,1,New Delhi,"CRPF Camp, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9622705,28.6361375,"Fast Food, Mughlai",350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
313349,Chili's Treat,1,New Delhi,"1247, 1/4 Thana Road, Opposite Oriental Bank of Commerce, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9807734,28.6107987,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,India
18359302,Chilli Tadka,1,New Delhi,"Laxmi Vatika, Nagloi Road, Jal Vihar Bus Stand, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",77.0003579,28.6315566,"Chinese, Fast Food",250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18352287,Chinese Food Point,1,New Delhi,"Opposite BDO Office, Gurgaon Road, Roshan Pura, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9886171,28.601061,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
9262,Chinese Temptation,1,New Delhi,"Near Delhi Gate, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9856908,28.6130492,"Chinese, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,India
18469981,Dana Pani,1,New Delhi,"Gemini Park, Near Metro Pillar 63, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",77.0094083,28.6170305,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18349922,Dev Sweets & Restaurant,1,New Delhi,"Main Goyla, Deenpur Road, Near 25 Feet Road, Shyam Vihar, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",77.0028244,28.590591,"North Indian, Chinese, South Indian",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India
18432214,Dilli Darbar Chicken Point,1,New Delhi,"Deenpur Gurgaon, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9935221,28.5906017,Mughlai,400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
310357,Food Point and Sweets Corner,1,New Delhi,"Near Tura Mandi, Old Kakrola Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9911162,28.6119984,"South Indian, Fast Food, North Indian, Chinese",250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,India
18429155,Green Chick Chop,1,New Delhi,"RZ 4, Pillar 31, Roshanpura, Gurgaon Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9858424,28.6072328,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18471319,Grover Burfee & Cakes,1,New Delhi,"301/1, Gaushala Road, Navada Bazar, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9853771,28.6095844,"Bakery, Chinese",250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18471263,Hans's Planet-F,1,New Delhi,"Gurgaon Road, Near Aggarwal Medicos, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",77.0025685,28.5605204,"Chinese, Fast Food, North Indian",350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18432200,Hotel Delhi 43,1,New Delhi,"Nagloi, Near Nirmal Vihar, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9872421,28.6210795,North Indian,700,Indian Rupees(Rs.),Yes,No,No,No,2,0.0,White,Not rated,0,India
18430911,Kanhaiya Fast Food,1,New Delhi,"Shop 21, Bhagat Singh Market, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9858415,28.6135195,"Chinese, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18354672,Karol Bagh Ke Chhole Bhature,1,New Delhi,"Opposite Peer Baba, Gurgaon Road, Roshan Pura, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9890278,28.5996154,North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18352275,King's Food,1,New Delhi,"Plot 2-A, Gopal Nagar Extension, Near Goodwil School, Surakhpur Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9736469,28.6159872,Chinese,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
303500,Lamba Sweets Corner,1,New Delhi,"Khaira Mod, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9752946,28.6110748,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,India
18431998,Laxmi Food Corner,1,New Delhi,"Opposite BSES Office Najafgarh, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9856999,28.6130409,"Fast Food, North Indian",200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18430900,Lounge Bakery,1,New Delhi,"Goyala Road, Shyam Vihar Phase 2, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",77.0006609,28.5910291,Bakery,400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18313125,Mehtaab Sweet Corner & Restaurant,1,New Delhi,"Vinoba Enclave, Bahadurgarh Road, CRPF Camp, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9621244,28.6360808,"North Indian, Chinese, Street Food",200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18430579,Melting Food Point,1,New Delhi,"Opposite Gyan Jyoti Public School, Gurgaon Road, Chhawla, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",77.0005841,28.5653143,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
8957,Mithla Dhabha,1,New Delhi,"Baba Haridas Market, Chara Mandi Chowk, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9910272,28.6121768,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India
9635,Mittal Caterer,1,New Delhi,"Near Chhawala Bus Stand, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9852777,28.6091697,"Street Food, South Indian, Mithai",200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,India
18352288,Mittal Restaurant & Fast Food,1,New Delhi,"32/4, Chawla Stand, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9852777,28.6091697,"Fast Food, South Indian, Mithai",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18349914,NBC Nirankari Bakers,1,New Delhi,"Khaira Mod, Near Suraj Cinema, Opposite Janta Xray Lab, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9753189,28.6112347,"Pizza, Fast Food, Bakery",200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India
18430569,Pind Balluchi,1,New Delhi,"4-B/16, Najafgarh Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",77.0117519,28.6179639,"North Indian, Mughlai",800,Indian Rupees(Rs.),Yes,No,No,No,2,0.0,White,Not rated,0,India
18361211,Prem Chinese Fast Food,1,New Delhi,"Main Dhansa Road, Near Nanak Pyaoo, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9654941,28.6090439,Chinese,150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18471287,Punjabi Rasoi,1,New Delhi,"CRPF Camp, Jharoda Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9622191,28.6359913,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
304393,Punjabi Special,1,New Delhi,"Shop 35-36, Dwarka Vihar, C Block, Near Radha Krishna Vatika, Old Kakrola Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9923844,28.6098677,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,India
18361217,Radhe Shyam Dhaba,1,New Delhi,"Main Dhansa Road, Near Nanak Pyaoo, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9638597,28.609072,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
5483,Raj Rasoi,1,New Delhi,"9, Roshan Garden, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9910765,28.6127374,North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,India
9271,Raju De Special Paneer Wale,1,New Delhi,"1506, Chawla Stand, Gaushala Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9856215,28.6100946,North Indian,50,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
304610,Sangeeta Dhaba,1,New Delhi,"Plot 1, Nagli Sakravati Chowk, Opposite Metro Pillar 71, Main Uttam Nagar Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",77.0076551,28.6164413,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
303537,Sat Narayan Fast Food,1,New Delhi,"Dhansa Mod, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9753796,28.6112432,"Mithai, Chinese",150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India
18430576,Shahi Chicken Point,1,New Delhi,"Deenpur, Gurgaon Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.993457,28.5905484,Mughlai,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
304405,Sharma Sweets,1,New Delhi,"Shop 1, Nangloi Stand, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9838181,28.6169779,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18471313,Shere Hind Chicken Corner,1,New Delhi,"Chhawla Stand, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9856129,28.6088552,Mughlai,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
306710,Shiv Shakti Dhaba,1,New Delhi,"Near Kakrola Road, Tura Mandi, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9909045,28.6123474,North Indian,100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18430570,Shree Shyam Sweets,1,New Delhi,"Gurgaon Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9879296,28.6024678,Street Food,150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
303497,Shri Shyam Ji Shudh Shakahari Bhojnalaya,1,New Delhi,"Khaira Mod, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9748922,28.6112536,North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18270343,Sky Hawk,1,New Delhi,"RZ-132, 1st Floor, Near Reliance Fresh, New Roshanpura, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9877493,28.6032958,"North Indian, Chinese, Continental",600,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,1,India
18361200,Snack Shack,1,New Delhi,"Opposite Sri Ram International School, Main Dhansa Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9711827,28.6101996,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18261678,Soya Bite's,1,New Delhi,"Furniture Market, Near Krishan Mandir, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9840836,28.6150289,North Indian,350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India
18317507,Soya Bite's,1,New Delhi,"9, Roshan Garden, Main Tura Mandi Chowk, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9909279,28.6124522,North Indian,350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India
9269,Taj Mahal Dhaba,1,New Delhi,"Deenpur Main Goyla Mod, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9932051,28.5906226,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,India
18363067,Yadav Sweets,1,New Delhi,"Opposite Shri Ram Gate, Near Sabji Mandi, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.9797118,28.613206,Mithai,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India
18371421,Yummy Chinese Food,1,New Delhi,"Opposite Vidhata Properties, Shyam Vihar Phase 2, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",77.0007571,28.5914718,Chinese,150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India
304809,Aggarwal Sweets Corner,1,New Delhi,"E-2 Block, Near Park Mandir Marg, Sultanpuri, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.08195768,28.69273348,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
304769,Anand Sweets,1,New Delhi,"Sultanpuri Mod Market, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.0690735,28.6827398,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India
304803,Annapurna Sweets Palace,1,New Delhi,"K-1249, Opposite Sanjay Gandhi Hospital, Mangolpuri, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.0820784,28.6934044,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India
18261151,Aujla's Punjabi Zaika,1,New Delhi,"A-120, Shop 4, Uday Vihar, Chander Vihar, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.0700586,28.6521647,"North Indian, Chinese, Mughlai",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18464636,Baba Ji,1,New Delhi,"Near Naresh Park, Najafgarh Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.06540443,28.67897397,Fast Food,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18017260,Babu Soup Wala,1,New Delhi,"Near Flyover, Rohtak Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.0681466,28.6818432,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
304753,Baketown By Gagan Bakers,1,New Delhi,"Near Bharti Vidyalaya, Main Road, Chander Vihar, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.05472823,28.68232512,"Fast Food, Bakery",200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18464641,Bala Ji Rasoi,1,New Delhi,"A-18, Naresh Park, Najafgarh Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.06247076,28.67583363,North Indian,350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
304822,Bansiwala Sweets & Caterers,1,New Delhi,"Near Metro Pillar 629, Rohtak Road, Mundka, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.02933475,28.68263808,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18312665,Best Chicken Corner,1,New Delhi,"Main Rohtak Road, Near Sutan Puri More, Opposite Metro Pillar 373, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.0688571,28.6823752,North Indian,650,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,India
9181,Bhardwaj Bakery,1,New Delhi,"Near Naresh Park, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.06424572,28.67784092,"Bakery, Pizza",100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18435332,Bikaner Sweets & Restaurant,1,New Delhi,"Opposite Sanjay Gandhi Hospital, Mangolpuri, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.0820767,28.6927975,"Mithai, Street Food, North Indian",450,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18261710,Classic Chef Corner,1,New Delhi,"Opposite Metro Pillar 520, Near Mundka Metro Station, Rohtak Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.03108288,28.68202569,"Chinese, North Indian",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18312662,Dabas Ke Special Chole Bhature,1,New Delhi,"Main Market, Mundka, Near, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.0287839,28.68247071,Street Food,100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18322599,Daily Belly,1,New Delhi,"A-1, Swarn Park, Main Rohtak Road, Metro Pillar 486, Mundka, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.0408396,28.6821182,"North Indian, South Indian, Chinese",350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
9226,Deep Bakery And Cake,1,New Delhi,"3, Najafgarh Road, Opposite Krishna Mandir, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.066475,28.6803916,"Bakery, Desserts",100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18434072,Dhaba NH10,1,New Delhi,"E 53, Camp 2, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",0.0,0.0,"North Indian, Chinese",200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
305699,Dilkhush Dhaba,1,New Delhi,"Near Flyover, Rohtak Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.0695034,28.6819199,North Indian,100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
9194,Do Bhai Paneer Wale And Sweets,1,New Delhi,"1, Behind Police Station, Najafgarh Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.0662951,28.6801056,Bakery,100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
304888,Dosa and Pizza Corner,1,New Delhi,"Sultanpuri Mod Market, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.0690832,28.6833297,"South Indian, Pizza, Chinese",150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
